id,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
227,12/03/2011,Bayern Munich,Hamburg,6,0,H,1,0,H,17,10,8,3,11,12,4,4,2,1,0,0
228,12/03/2011,Hoffenheim,Dortmund,1,0,H,0,0,D,11,16,4,3,21,15,2,5,2,1,0,0
229,12/03/2011,Kaiserslautern,Freiburg,2,1,H,1,1,D,19,9,6,2,14,15,3,3,0,0,0,0
230,12/03/2011,Schalke 04,Ein Frankfurt,2,1,H,1,0,H,9,7,5,5,17,19,6,3,1,3,0,0
231,12/03/2011,Werder Bremen,M'gladbach,1,1,D,1,0,H,18,12,5,3,12,9,9,7,3,0,0,0
232,12/03/2011,Wolfsburg,Nurnberg,1,2,A,1,1,D,12,8,5,4,19,28,2,5,2,3,0,0
233,13/03/2011,Mainz,Leverkusen,0,1,A,0,0,D,5,14,1,3,25,15,6,4,3,3,0,0
234,13/03/2011,St Pauli,Stuttgart,1,2,A,1,1,D,9,17,2,9,19,15,5,2,2,2,0,0
235,18/03/2011,M'gladbach,Kaiserslautern,0,1,A,0,0,D,8,13,4,3,15,20,4,3,2,0,0,0
236,19/03/2011,Dortmund,Mainz,1,1,D,1,0,H,15,9,3,3,13,14,7,2,1,1,0,0
237,19/03/2011,Ein Frankfurt,St Pauli,2,1,H,1,1,D,13,11,6,3,18,23,3,3,1,4,0,0
238,19/03/2011,Freiburg,Bayern Munich,1,2,A,1,1,D,12,11,4,6,14,18,5,6,2,0,0,0
239,19/03/2011,Hamburg,FC Koln,6,2,H,4,0,H,21,9,7,3,14,20,2,1,1,2,0,0
240,19/03/2011,Hannover,Hoffenheim,2,0,H,1,0,H,9,12,3,2,14,21,4,4,0,1,0,0
241,19/03/2011,Nurnberg,Werder Bremen,1,3,A,1,1,D,8,8,4,6,18,19,3,7,3,3,1,0
242,20/03/2011,Leverkusen,Schalke 04,2,0,H,2,0,H,13,7,7,5,14,24,8,3,2,3,0,0
243,20/03/2011,Stuttgart,Wolfsburg,1,1,D,0,1,A,16,9,4,6,18,22,1,3,1,3,0,0
244,01/04/2011,St Pauli,Schalke 04,0,2,A,0,1,A,17,11,2,3,16,13,7,5,1,2,2,0
245,02/04/2011,Bayern Munich,M'gladbach,1,0,H,0,0,D,16,7,5,2,11,16,7,4,2,1,0,0
246,02/04/2011,Dortmund,Hannover,4,1,H,0,0,D,21,7,10,3,8,10,4,6,1,2,0,0
247,02/04/2011,Hoffenheim,Hamburg,0,0,D,0,0,D,16,6,3,2,18,12,4,5,2,1,0,0
248,02/04/2011,Kaiserslautern,Leverkusen,0,1,A,0,0,D,6,9,1,5,22,15,3,1,1,2,0,0
249,02/04/2011,Mainz,Freiburg,1,1,D,0,1,A,12,7,3,1,15,22,5,1,1,3,0,0
250,02/04/2011,Werder Bremen,Stuttgart,1,1,D,1,1,D,27,6,8,2,12,23,12,3,1,3,0,0
251,03/04/2011,FC Koln,Nurnberg,1,0,H,0,0,D,15,12,3,4,27,23,3,5,2,2,0,0
252,03/04/2011,Wolfsburg,Ein Frankfurt,1,1,D,0,0,D,27,6,9,4,12,14,14,1,1,5,1,0
253,08/04/2011,Ein Frankfurt,Werder Bremen,1,1,D,0,0,D,14,19,8,6,25,21,8,6,3,3,0,0
254,09/04/2011,Freiburg,Hoffenheim,3,2,H,1,2,A,14,15,5,9,12,20,6,4,1,5,1,0
255,09/04/2011,Hamburg,Dortmund,1,1,D,1,0,H,8,15,4,7,21,13,2,4,0,1,1,0
256,09/04/2011,Hannover,Mainz,2,0,H,1,0,H,21,9,9,4,14,14,15,4,1,3,0,1
257,09/04/2011,Nurnberg,Bayern Munich,1,1,D,0,1,A,24,9,3,4,15,21,6,6,2,2,0,1
258,09/04/2011,Schalke 04,Wolfsburg,1,0,H,0,0,D,13,6,4,1,16,17,5,5,1,3,0,0
259,09/04/2011,Stuttgart,Kaiserslautern,2,4,A,2,1,H,8,15,3,5,20,18,4,4,1,2,0,0
260,10/04/2011,Leverkusen,St Pauli,2,1,H,0,0,D,19,6,5,1,15,22,4,1,1,3,0,0
261,10/04/2011,M'gladbach,FC Koln,5,1,H,3,0,H,19,8,10,4,13,19,4,6,1,2,0,0
262,15/04/2011,Mainz,M'gladbach,1,0,H,0,0,D,10,11,2,3,17,11,6,4,1,1,0,1
263,16/04/2011,FC Koln,Stuttgart,1,3,A,0,0,D,13,22,4,11,26,19,2,7,6,2,0,0
264,16/04/2011,Hamburg,Hannover,0,0,D,0,0,D,11,15,3,6,12,19,7,4,1,3,0,0
265,16/04/2011,Hoffenheim,Ein Frankfurt,1,0,H,0,0,D,16,13,4,5,20,9,3,8,3,3,0,0
266,16/04/2011,Kaiserslautern,Nurnberg,0,2,A,0,1,A,10,12,2,7,17,13,0,6,1,2,0,0
267,16/04/2011,Werder Bremen,Schalke 04,1,1,D,0,0,D,15,14,5,6,12,24,8,3,0,3,0,0
268,16/04/2011,Wolfsburg,St Pauli,2,2,D,1,0,H,9,19,3,8,14,12,4,7,2,2,0,0
269,17/04/2011,Bayern Munich,Leverkusen,5,1,H,4,0,H,5,7,4,3,15,12,3,2,1,1,0,0
270,17/04/2011,Dortmund,Freiburg,3,0,H,2,0,H,20,2,5,2,13,23,4,1,1,2,0,0
271,21/04/2011,Freiburg,Hannover,1,3,A,0,2,A,14,9,7,5,8,17,7,2,0,2,0,0
272,23/04/2011,Ein Frankfurt,Bayern Munich,1,1,D,0,0,D,8,18,2,9,13,15,0,9,4,3,0,0
273,23/04/2011,Leverkusen,Hoffenheim,2,1,H,1,1,D,15,9,4,3,14,16,7,2,0,1,0,0
274,23/04/2011,M'gladbach,Dortmund,1,0,H,1,0,H,7,21,2,8,7,13,3,11,0,0,0,0
275,23/04/2011,Schalke 04,Kaiserslautern,0,1,A,0,1,A,11,9,2,3,10,19,6,3,0,3,0,0
276,23/04/2011,St Pauli,Werder Bremen,1,3,A,1,0,H,5,14,3,4,22,13,4,4,2,0,0,0
277,23/04/2011,Stuttgart,Hamburg,3,0,H,1,0,H,14,11,6,4,9,12,3,6,2,0,0,0
278,24/04/2011,Nurnberg,Mainz,0,0,D,0,0,D,11,10,2,1,15,14,5,1,5,3,0,0
279,24/04/2011,Wolfsburg,FC Koln,4,1,H,2,1,H,18,14,9,4,18,17,7,2,0,0,0,0
280,29/04/2011,Kaiserslautern,St Pauli,2,0,H,1,0,H,17,15,5,6,19,15,5,3,0,1,0,0
281,29/04/2011,Werder Bremen,Wolfsburg,0,1,A,0,1,A,14,10,4,2,11,22,9,5,2,4,0,0
282,30/04/2011,Bayern Munich,Schalke 04,4,1,H,3,1,H,22,3,8,0,9,19,7,1,1,2,0,0
283,30/04/2011,Dortmund,Nurnberg,2,0,H,2,0,H,11,8,5,2,20,13,4,4,1,2,0,0
284,30/04/2011,FC Koln,Leverkusen,2,0,H,0,0,D,4,16,4,4,18,19,1,6,2,2,0,0
285,30/04/2011,Hamburg,Freiburg,0,2,A,0,1,A,16,9,5,5,26,14,4,1,3,1,0,0
286,30/04/2011,Hannover,M'gladbach,0,1,A,0,0,D,10,15,2,4,9,9,7,2,2,0,0,0
287,30/04/2011,Hoffenheim,Stuttgart,1,2,A,1,0,H,14,14,5,4,19,14,3,4,2,2,0,0
288,30/04/2011,Mainz,Ein Frankfurt,3,0,H,3,0,H,23,7,11,2,19,16,5,1,1,2,0,1
289,07/05/2011,Ein Frankfurt,FC Koln,0,2,A,0,1,A,11,10,0,7,10,18,2,3,3,3,0,0
290,07/05/2011,Leverkusen,Hamburg,1,1,D,0,1,A,13,11,3,5,13,20,5,3,1,3,0,0
291,07/05/2011,M'gladbach,Freiburg,2,0,H,0,0,D,10,6,5,3,20,15,3,9,2,1,0,1
292,07/05/2011,Nurnberg,Hoffenheim,1,2,A,1,1,D,11,15,5,4,15,20,9,4,0,2,0,0
293,07/05/2011,Schalke 04,Mainz,1,3,A,0,0,D,15,9,4,4,14,14,7,5,2,1,0,0
294,07/05/2011,St Pauli,Bayern Munich,1,8,A,0,2,A,12,17,5,10,15,15,3,8,3,2,0,0
295,07/05/2011,Stuttgart,Hannover,2,1,H,0,0,D,13,11,4,3,20,24,2,0,2,1,0,0
296,07/05/2011,Werder Bremen,Dortmund,2,0,H,1,0,H,11,12,4,2,11,9,2,10,2,0,0,0
297,07/05/2011,Wolfsburg,Kaiserslautern,1,2,A,1,2,A,21,3,3,2,18,22,10,3,0,1,0,0
298,14/05/2011,Bayern Munich,Stuttgart,2,1,H,1,1,D,10,10,5,5,17,21,6,4,2,2,0,0
299,14/05/2011,Dortmund,Ein Frankfurt,3,1,H,0,0,D,18,9,11,3,9,10,7,4,1,2,0,1
300,14/05/2011,FC Koln,Schalke 04,2,1,H,1,0,H,10,17,6,5,21,23,4,10,2,1,0,0
301,14/05/2011,Freiburg,Leverkusen,0,1,A,0,1,A,8,13,2,6,8,20,1,9,0,1,0,0
302,14/05/2011,Hamburg,M'gladbach,1,1,D,0,1,A,16,9,4,3,8,10,7,5,1,2,0,0
303,14/05/2011,Hannover,Nurnberg,3,1,H,1,1,D,20,9,5,2,22,23,5,4,2,2,0,0
304,14/05/2011,Hoffenheim,Wolfsburg,1,3,A,0,0,D,17,20,4,6,11,17,7,7,0,1,0,0
305,14/05/2011,Kaiserslautern,Werder Bremen,3,2,H,3,1,H,12,17,4,7,14,10,4,8,0,2,0,0
306,14/05/2011,Mainz,St Pauli,2,1,H,0,1,A,19,14,7,4,11,13,7,3,0,2,0,0
307,05/08/2011,Dortmund,Hamburg,3,1,H,2,0,H,16,8,5,3,12,18,7,7,1,3,0,0
308,06/08/2011,Augsburg,Freiburg,2,2,D,0,0,D,11,9,7,4,17,25,5,4,2,4,0,0
309,06/08/2011,FC Koln,Wolfsburg,0,3,A,0,1,A,7,17,1,8,15,22,7,5,0,5,1,0
310,06/08/2011,Hannover,Hoffenheim,2,1,H,2,1,H,7,12,4,5,14,20,4,5,2,2,0,0
311,06/08/2011,Hertha,Nurnberg,0,1,A,0,0,D,4,13,0,7,25,27,2,3,2,3,0,0
312,06/08/2011,Stuttgart,Schalke 04,3,0,H,1,0,H,12,15,6,9,13,19,2,6,1,1,0,0
313,06/08/2011,Werder Bremen,Kaiserslautern,2,0,H,0,0,D,19,9,5,3,14,27,6,5,1,2,0,0
314,07/08/2011,Bayern Munich,M'gladbach,0,1,A,0,0,D,19,7,7,3,11,11,12,2,0,1,0,0
315,07/08/2011,Mainz,Leverkusen,2,0,H,1,0,H,22,9,8,2,20,19,7,3,3,1,0,0
316,13/08/2011,Freiburg,Mainz,1,2,A,0,0,D,18,9,7,4,11,18,4,6,0,2,0,0
317,13/08/2011,Hamburg,Hertha,2,2,D,1,1,D,9,24,4,6,13,10,5,6,3,3,0,0
318,13/08/2011,Hoffenheim,Dortmund,1,0,H,1,0,H,13,15,3,4,13,11,5,6,4,1,0,0
319,13/08/2011,M'gladbach,Stuttgart,1,1,D,0,0,D,10,15,3,7,9,9,2,5,2,2,1,0
320,13/08/2011,Nurnberg,Hannover,1,2,A,0,2,A,13,4,5,3,16,19,8,6,2,3,0,0
321,13/08/2011,Schalke 04,FC Koln,5,1,H,1,1,D,18,6,5,2,17,16,7,2,0,3,0,0
322,13/08/2011,Wolfsburg,Bayern Munich,0,1,A,0,0,D,7,11,1,3,14,15,9,8,0,3,0,0
323,14/08/2011,Kaiserslautern,Augsburg,1,1,D,0,1,A,17,13,7,4,21,11,8,1,4,1,0,0
324,14/08/2011,Leverkusen,Werder Bremen,1,0,H,0,0,D,16,9,6,1,18,18,7,1,1,2,0,0
325,19/08/2011,M'gladbach,Wolfsburg,4,1,H,3,1,H,21,7,9,3,13,18,8,6,1,2,0,0
326,20/08/2011,Augsburg,Hoffenheim,0,2,A,0,1,A,12,17,4,5,18,18,4,2,1,1,0,0
327,20/08/2011,Bayern Munich,Hamburg,5,0,H,3,0,H,24,4,13,1,12,16,5,3,2,4,0,0
328,20/08/2011,Dortmund,Nurnberg,2,0,H,0,0,D,12,10,5,3,13,13,5,5,0,2,0,0
329,20/08/2011,FC Koln,Kaiserslautern,1,1,D,1,1,D,10,8,5,3,16,22,7,5,3,4,0,0
330,20/08/2011,Stuttgart,Leverkusen,0,1,A,0,1,A,11,11,0,3,18,16,5,4,1,0,1,0
331,20/08/2011,Werder Bremen,Freiburg,5,3,H,2,1,H,26,11,8,7,17,29,12,1,1,4,0,0
332,21/08/2011,Hannover,Hertha,1,1,D,1,0,H,14,10,6,4,20,20,3,6,1,6,0,0
333,21/08/2011,Mainz,Schalke 04,2,4,A,2,0,H,15,12,5,6,15,15,6,5,0,2,0,0
334,26/08/2011,Hertha,Stuttgart,1,0,H,0,0,D,16,22,5,5,10,13,4,3,0,1,0,0
335,27/08/2011,Freiburg,Wolfsburg,3,0,H,2,0,H,15,14,4,4,12,21,4,6,0,2,0,0
336,27/08/2011,Hamburg,FC Koln,3,4,A,1,1,D,15,7,6,5,18,21,5,4,1,3,0,0
337,27/08/2011,Hoffenheim,Werder Bremen,1,2,A,1,1,D,15,9,4,4,16,12,3,6,0,1,0,0
338,27/08/2011,Kaiserslautern,Bayern Munich,0,3,A,0,1,A,4,17,1,12,14,17,1,2,3,1,1,0
339,27/08/2011,Leverkusen,Dortmund,0,0,D,0,0,D,16,13,6,4,11,13,5,3,2,1,1,1
340,27/08/2011,Nurnberg,Augsburg,1,0,H,0,0,D,15,12,6,2,12,17,4,3,4,2,0,0
341,28/08/2011,Hannover,Mainz,1,1,D,1,1,D,19,9,8,2,15,24,8,9,2,0,0,0
342,28/08/2011,Schalke 04,M'gladbach,1,0,H,0,0,D,22,12,9,5,11,13,8,6,2,3,0,0
343,09/09/2011,Augsburg,Leverkusen,1,4,A,1,2,A,17,17,4,9,14,9,4,2,1,3,0,0
344,10/09/2011,Bayern Munich,Freiburg,7,0,H,3,0,H,25,3,12,1,8,8,12,0,0,0,0,0
345,10/09/2011,Dortmund,Hertha,1,2,A,0,0,D,25,11,6,6,13,7,4,1,1,3,0,0
346,10/09/2011,Mainz,Hoffenheim,0,4,A,0,2,A,13,9,2,5,18,24,7,4,0,0,0,0
347,10/09/2011,M'gladbach,Kaiserslautern,1,0,H,0,0,D,19,5,4,2,21,19,4,3,2,4,0,0
348,10/09/2011,Stuttgart,Hannover,3,0,H,1,0,H,17,9,7,5,8,13,9,4,0,1,0,0
349,10/09/2011,Werder Bremen,Hamburg,2,0,H,0,0,D,22,8,5,3,13,15,11,6,3,5,0,0
350,11/09/2011,FC Koln,Nurnberg,1,2,A,1,2,A,10,13,2,5,24,18,2,5,3,1,1,1
351,11/09/2011,Wolfsburg,Schalke 04,2,1,H,1,1,D,12,6,6,2,17,19,9,3,1,3,0,0
352,16/09/2011,Freiburg,Stuttgart,1,2,A,0,1,A,18,12,3,5,20,21,6,5,3,4,0,0
353,17/09/2011,Hamburg,M'gladbach,0,1,A,0,0,D,5,12,2,4,22,15,2,8,2,3,0,0
354,17/09/2011,Hertha,Augsburg,2,2,D,0,1,A,17,7,5,3,13,20,3,2,2,4,0,1
355,17/09/2011,Hoffenheim,Wolfsburg,3,1,H,2,0,H,14,10,8,6,15,15,4,6,3,1,0,1
356,17/09/2011,Kaiserslautern,Mainz,3,1,H,1,1,D,15,11,7,1,13,20,6,3,0,2,0,0
357,17/09/2011,Leverkusen,FC Koln,1,4,A,0,1,A,15,8,7,4,15,13,5,0,1,4,1,0
358,17/09/2011,Nurnberg,Werder Bremen,1,1,D,0,1,A,21,2,4,1,17,11,13,0,1,1,0,1
359,18/09/2011,Hannover,Dortmund,2,1,H,0,0,D,14,13,5,7,13,8,7,3,1,0,1,0
360,18/09/2011,Schalke 04,Bayern Munich,0,2,A,0,1,A,7,19,1,6,16,18,2,5,1,1,0,0
361,23/09/2011,Stuttgart,Hamburg,1,2,A,1,0,H,17,16,5,8,20,16,3,7,1,1,0,0
362,24/09/2011,Augsburg,Hannover,0,0,D,0,0,D,13,11,3,4,21,17,2,2,1,2,0,0
363,24/09/2011,Bayern Munich,Leverkusen,3,0,H,2,0,H,12,4,4,3,10,13,4,1,1,4,0,0
364,24/09/2011,Mainz,Dortmund,1,2,A,1,0,H,9,20,3,9,12,9,3,10,1,0,0,0
365,24/09/2011,M'gladbach,Nurnberg,1,0,H,0,0,D,21,7,9,1,13,18,9,4,1,1,0,0
366,24/09/2011,Schalke 04,Freiburg,4,2,H,1,1,D,16,14,7,10,19,17,7,1,1,1,0,0
367,24/09/2011,Wolfsburg,Kaiserslautern,1,0,H,0,0,D,6,11,3,2,13,19,4,5,1,2,1,0
368,25/09/2011,FC Koln,Hoffenheim,2,0,H,1,0,H,9,16,4,2,12,18,4,6,1,2,0,0
369,25/09/2011,Werder Bremen,Hertha,2,1,H,1,1,D,23,8,6,3,22,17,8,3,2,4,0,2
370,30/09/2011,Kaiserslautern,Stuttgart,0,2,A,0,0,D,22,11,3,5,16,16,9,4,2,1,0,0
371,01/10/2011,Dortmund,Augsburg,4,0,H,2,0,H,19,8,9,3,12,14,3,3,2,2,0,0
372,01/10/2011,Freiburg,M'gladbach,1,0,H,1,0,H,8,19,3,6,23,17,5,7,2,2,0,0
373,01/10/2011,Hertha,FC Koln,3,0,H,3,0,H,10,4,3,2,15,19,3,5,2,2,0,0
374,01/10/2011,Hoffenheim,Bayern Munich,0,0,D,0,0,D,17,5,5,2,19,26,6,2,1,4,0,0
375,01/10/2011,Leverkusen,Wolfsburg,3,1,H,1,0,H,20,7,9,1,17,20,6,4,1,2,0,0
376,01/10/2011,Nurnberg,Mainz,3,3,D,2,2,D,9,16,5,7,14,19,2,4,2,0,0,0
377,02/10/2011,Hamburg,Schalke 04,1,2,A,1,1,D,17,9,6,4,18,16,5,5,3,1,0,0
378,02/10/2011,Hannover,Werder Bremen,3,2,H,2,1,H,13,17,5,3,22,12,3,1,5,3,0,1
379,14/10/2011,Werder Bremen,Dortmund,0,2,A,0,1,A,24,9,5,5,16,19,11,3,1,1,0,1
380,15/10/2011,Bayern Munich,Hertha,4,0,H,3,0,H,19,3,8,0,8,13,3,2,0,1,0,0
381,15/10/2011,Mainz,Augsburg,0,1,A,0,0,D,18,10,5,6,19,18,9,4,3,2,0,0
382,15/10/2011,M'gladbach,Leverkusen,2,2,D,0,1,A,23,7,8,4,6,20,4,3,2,4,0,1
383,15/10/2011,Schalke 04,Kaiserslautern,1,2,A,0,1,A,14,14,4,6,14,21,4,5,3,3,1,1
384,15/10/2011,Stuttgart,Hoffenheim,2,0,H,0,0,D,14,15,7,5,22,26,3,3,3,1,0,0
385,15/10/2011,Wolfsburg,Nurnberg,2,1,H,1,0,H,12,12,5,6,20,24,1,3,2,2,0,0
386,16/10/2011,FC Koln,Hannover,2,0,H,1,0,H,10,12,3,6,22,17,1,5,3,4,0,0
387,16/10/2011,Freiburg,Hamburg,1,2,A,0,1,A,18,11,6,4,16,22,7,2,1,3,0,0
388,21/10/2011,Augsburg,Werder Bremen,1,1,D,0,0,D,10,22,3,7,16,11,4,7,3,2,0,0
389,22/10/2011,Dortmund,FC Koln,5,0,H,3,0,H,24,2,9,1,13,10,2,3,2,2,0,0
390,22/10/2011,Hamburg,Wolfsburg,1,1,D,0,1,A,19,8,7,4,23,24,8,4,2,1,0,0
391,22/10/2011,Hertha,Mainz,0,0,D,0,0,D,8,13,1,3,10,21,3,3,1,3,0,0
392,22/10/2011,Hoffenheim,M'gladbach,1,0,H,0,0,D,14,7,5,1,18,15,8,2,1,3,0,0
393,22/10/2011,Kaiserslautern,Freiburg,1,0,H,0,0,D,12,9,5,3,18,15,6,4,0,4,0,0
394,22/10/2011,Nurnberg,Stuttgart,2,2,D,1,0,H,17,13,7,2,14,14,4,4,1,2,0,0
395,23/10/2011,Hannover,Bayern Munich,2,1,H,1,0,H,12,19,3,8,19,13,2,5,4,1,1,1
396,23/10/2011,Leverkusen,Schalke 04,0,1,A,0,0,D,13,18,4,6,14,21,3,3,1,3,0,0
397,28/10/2011,Freiburg,Leverkusen,0,1,A,0,1,A,21,11,8,3,21,13,6,2,1,0,0,0
398,29/10/2011,Bayern Munich,Nurnberg,4,0,H,3,0,H,13,4,5,2,14,14,7,3,1,2,0,0
399,29/10/2011,Mainz,Werder Bremen,1,3,A,1,1,D,16,13,6,5,23,20,10,0,2,4,0,0
400,29/10/2011,M'gladbach,Hannover,2,1,H,1,1,D,18,14,8,2,14,16,5,5,0,3,0,0
401,29/10/2011,Schalke 04,Hoffenheim,3,1,H,1,0,H,16,11,10,2,20,20,5,4,1,2,0,0
402,29/10/2011,Stuttgart,Dortmund,1,1,D,1,1,D,12,15,6,6,18,13,6,7,3,2,0,0
403,29/10/2011,Wolfsburg,Hertha,2,3,A,1,2,A,17,12,5,7,24,13,6,7,3,2,0,0
404,30/10/2011,FC Koln,Augsburg,3,0,H,2,0,H,5,15,3,5,17,13,1,2,1,2,0,1
405,30/10/2011,Hamburg,Kaiserslautern,1,1,D,0,1,A,16,11,5,5,18,23,4,3,2,2,1,0
406,04/11/2011,Mainz,Stuttgart,3,1,H,0,0,D,15,18,9,7,18,16,4,6,2,3,1,1
407,05/11/2011,Dortmund,Wolfsburg,5,1,H,2,0,H,21,6,11,3,12,18,8,6,1,4,0,0
408,05/11/2011,Hertha,M'gladbach,1,2,A,1,1,D,11,12,3,5,18,14,5,4,0,2,0,0
409,05/11/2011,Hoffenheim,Kaiserslautern,1,1,D,1,0,H,11,19,3,3,23,21,4,3,5,1,0,0
410,05/11/2011,Leverkusen,Hamburg,2,2,D,2,1,H,15,14,5,3,18,17,5,4,2,1,0,0
411,05/11/2011,Nurnberg,Freiburg,1,2,A,1,1,D,12,10,4,3,14,20,5,2,4,1,0,0
412,05/11/2011,Werder Bremen,FC Koln,3,2,H,0,2,A,29,5,7,4,13,14,10,4,3,3,0,1
413,06/11/2011,Augsburg,Bayern Munich,1,2,A,0,2,A,10,14,2,5,17,15,1,3,1,2,0,1
414,06/11/2011,Hannover,Schalke 04,2,2,D,1,1,D,16,13,2,7,14,17,2,5,2,4,0,0
415,18/11/2011,Kaiserslautern,Leverkusen,0,2,A,0,0,D,13,14,3,8,12,16,8,2,1,1,0,0
416,19/11/2011,Bayern Munich,Dortmund,0,1,A,0,0,D,16,8,3,2,15,25,3,3,2,1,0,0
417,19/11/2011,Freiburg,Hertha,2,2,D,0,2,A,13,14,6,7,19,19,6,4,2,5,0,0
418,19/11/2011,M'gladbach,Werder Bremen,5,0,H,3,0,H,16,10,9,2,11,10,6,4,0,0,0,1
419,19/11/2011,Schalke 04,Nurnberg,4,0,H,2,0,H,11,14,7,4,13,16,4,8,2,3,0,0
420,19/11/2011,Wolfsburg,Hannover,4,1,H,2,1,H,14,7,8,2,18,12,9,8,1,2,0,1
421,20/11/2011,Hamburg,Hoffenheim,2,0,H,1,0,H,18,19,7,8,17,15,6,3,0,3,0,0
422,20/11/2011,Stuttgart,Augsburg,2,1,H,1,0,H,11,15,5,6,24,18,5,4,2,3,0,0
423,25/11/2011,FC Koln,M'gladbach,0,3,A,0,2,A,5,15,2,7,14,10,6,2,1,1,0,0
424,26/11/2011,Augsburg,Wolfsburg,2,0,H,0,0,D,14,7,5,0,16,27,7,4,3,3,0,0
425,26/11/2011,Dortmund,Schalke 04,2,0,H,1,0,H,16,3,8,1,24,24,3,2,1,4,0,0
426,26/11/2011,Hannover,Hamburg,1,1,D,0,0,D,11,18,9,7,14,21,4,8,2,2,0,0
427,26/11/2011,Hertha,Leverkusen,3,3,D,2,1,H,10,18,6,8,18,14,1,5,1,2,0,0
428,26/11/2011,Hoffenheim,Freiburg,1,1,D,1,0,H,15,14,3,7,19,18,4,1,2,3,0,0
429,26/11/2011,Nurnberg,Kaiserslautern,1,0,H,1,0,H,13,6,6,1,21,25,6,1,4,1,0,0
430,27/11/2011,Mainz,Bayern Munich,3,2,H,1,0,H,17,13,7,8,18,20,3,2,3,2,0,0
431,27/11/2011,Werder Bremen,Stuttgart,2,0,H,0,0,D,14,14,6,5,19,21,4,5,1,4,0,0
432,02/12/2011,Leverkusen,Hoffenheim,2,0,H,1,0,H,12,6,5,1,12,28,4,7,2,2,0,0
433,03/12/2011,Bayern Munich,Werder Bremen,4,1,H,1,0,H,14,7,4,4,23,21,8,4,1,2,0,1
434,03/12/2011,Freiburg,Hannover,1,1,D,0,1,A,15,12,5,4,12,20,5,4,1,2,0,0
435,03/12/2011,Kaiserslautern,Hertha,1,1,D,1,1,D,21,6,4,3,18,16,5,0,3,1,0,0
436,03/12/2011,M'gladbach,Dortmund,1,1,D,0,1,A,13,11,3,4,9,18,3,10,0,2,0,0
437,03/12/2011,Stuttgart,FC Koln,2,2,D,2,1,H,18,10,8,4,12,20,8,2,3,4,0,0
438,03/12/2011,Wolfsburg,Mainz,2,2,D,2,0,H,6,11,4,2,15,18,6,3,2,1,1,0
439,04/12/2011,Hamburg,Nurnberg,2,0,H,1,0,H,7,16,3,3,17,17,0,3,3,1,0,0
440,04/12/2011,Schalke 04,Augsburg,3,1,H,1,0,H,19,11,11,2,11,13,8,2,1,2,0,0
441,09/12/2011,Hertha,Schalke 04,1,2,A,1,2,A,15,11,4,4,13,16,11,3,0,1,0,0
442,10/12/2011,Augsburg,M'gladbach,1,0,H,0,0,D,11,13,5,5,22,22,5,4,3,2,0,0
443,10/12/2011,FC Koln,Freiburg,4,0,H,1,0,H,14,11,6,5,9,12,4,2,1,2,0,0
444,10/12/2011,Hannover,Leverkusen,0,0,D,0,0,D,17,12,4,4,22,18,9,3,0,2,0,0
445,10/12/2011,Mainz,Hamburg,0,0,D,0,0,D,12,8,5,5,16,11,4,5,1,0,0,0
446,10/12/2011,Nurnberg,Hoffenheim,0,2,A,0,1,A,8,15,3,6,19,14,4,10,3,3,1,1
447,10/12/2011,Werder Bremen,Wolfsburg,4,1,H,2,0,H,20,17,11,6,17,19,2,7,1,3,0,0
448,11/12/2011,Dortmund,Kaiserslautern,1,1,D,1,0,H,23,12,5,3,12,25,9,4,1,2,0,0
449,11/12/2011,Stuttgart,Bayern Munich,1,2,A,1,1,D,6,18,2,5,16,10,3,6,3,4,1,0
450,13/12/2011,FC Koln,Mainz,1,1,D,0,0,D,12,12,3,2,11,27,4,7,2,4,0,0
451,16/12/2011,Bayern Munich,FC Koln,3,0,H,0,0,D,17,4,5,1,15,17,10,3,0,4,1,0
452,17/12/2011,Freiburg,Dortmund,1,4,A,1,2,A,14,11,3,5,14,11,3,3,1,1,0,0
453,17/12/2011,Hamburg,Augsburg,1,1,D,0,0,D,23,11,12,6,11,18,8,0,1,0,0,0
454,17/12/2011,Hoffenheim,Hertha,1,1,D,1,0,H,16,9,5,1,19,9,5,4,4,1,1,1
455,17/12/2011,Leverkusen,Nurnberg,0,3,A,0,2,A,13,11,6,4,17,16,6,3,0,1,0,0
456,17/12/2011,Schalke 04,Werder Bremen,5,0,H,2,0,H,15,10,8,1,13,10,4,4,2,2,0,0
457,17/12/2011,Wolfsburg,Stuttgart,1,0,H,0,0,D,19,12,7,5,26,16,6,7,3,2,0,0
458,18/12/2011,Kaiserslautern,Hannover,1,1,D,0,1,A,19,8,7,1,13,11,6,0,1,2,1,0
459,18/12/2011,M'gladbach,Mainz,1,0,H,1,0,H,6,12,3,5,16,20,5,4,3,3,0,0
460,20/01/2012,M'gladbach,Bayern Munich,3,1,H,2,0,H,9,17,5,7,11,13,4,8,1,0,0,0
461,21/01/2012,Freiburg,Augsburg,1,0,H,0,0,D,15,4,6,1,13,25,5,2,1,3,0,0
462,21/01/2012,Hoffenheim,Hannover,0,0,D,0,0,D,10,9,3,1,14,22,0,4,1,1,0,0
463,21/01/2012,Kaiserslautern,Werder Bremen,0,0,D,0,0,D,19,14,5,6,22,16,4,2,2,3,0,0
